hash_table,avg_diff,std_diff,cnt_diff,ss_diff
demo.riotlocal_iotserver-exchange_tcp_postgresql_94.234.170.115_postgresql_http://demo.riotsecure.io:7888/metrics,74888.580131544,66988.3651795256,18.0,177235887994.36945
demo.riotlocal_iotserver-exchange_tcp_remctl_telenor.se_remctl_http://demo.riotsecure.io:7888/metrics,6361.795297940573,66349.5822818404,18.0,75567044082.00224
demo.riotlocal_iotserver-exchange_tcp_rfe_94.234.170.115_rfe_http://demo.riotsecure.io:7888/metrics,32291.50908380085,62874.947130730994,18.0,85974750664.13318
demo.riotlocal_iotserver-exchange_tcp_ripd_94.234.170.124_ripd_http://demo.riotsecure.io:7888/metrics,31595.487065818576,64072.580814284025,18.0,87758971860.12383
demo.riotlocal_iotserver-exchange_tcp_ripd_telenor.se_ripd_http://demo.riotsecure.io:7888/metrics,1416.0610523936475,13254.785697279785,606.0,106292056356.85028
demo.riotlocal_iotserver-exchange_tcp_ripngd_telenor.se_ripngd_http://demo.riotsecure.io:7888/metrics,2567.298341914578,19826.515156062833,606.0,237819886332.5933
demo.riotlocal_iotserver-exchange_tcp_sieve_telenor.se_sieve_http://demo.riotsecure.io:7888/metrics,109547.13321638107,77016.10057311367,2.0,29932628539.343044
demo.riotlocal_iotserver-exchange_tcp_sip_94.234.170.124_sip_http://demo.riotsecure.io:7888/metrics,41199.95239853859,76187.24786206444,14.0,99222562665.3292
demo.riotlocal_iotserver-exchange_tcp_sip_telenor.se_sip_http://demo.riotsecure.io:7888/metrics,-102032.64732697273,73618.11030744915,18.0,279525544978.98303
demo.riotlocal_iotserver-exchange_tcp_svn_94.234.170.124_svn_http://demo.riotsecure.io:7888/metrics,51684.94738839467,67684.31889616809,15.0,104206345140.25136
demo.riotlocal_iotserver-exchange_tcp_sysrqd_telenor.se_sysrqd_http://demo.riotsecure.io:7888/metrics,1666.2952790536526,21003.494745297117,83.0,36174070356.57799
demo.riotlocal_iotserver-exchange_tcp_tfido_ownit.se_tfido_http://demo.riotsecure.io:7888/metrics,-107514.4056176477,55259.56858035366,18.0,259979792110.3652
demo.riotlocal_iotserver-exchange_tcp_vboxd_telenor.se_vboxd_http://demo.riotsecure.io:7888/metrics,-985.7762132310204,12071.341944771943,607.0,88304683187.56584
demo.riotlocal_iotserver-exchange_tcp_venus_telenor.se_venus_http://demo.riotsecure.io:7888/metrics,-4183.7869244384165,23530.77227722261,646.0,357134749451.9061
demo.riotlocal_iotserver-exchange_tcp_vopied_telenor.se_vopied_http://demo.riotsecure.io:7888/metrics,-54762.478544727215,61756.03078347534,63.0,425388585514.8199
demo.riotlocal_iotserver-exchange_tcp_x11_telenor.se_x11_http://demo.riotsecure.io:7888/metrics,-66649.74931504692,53535.82069424634,71.0,516021311765.3148
demo.riotlocal_iotserver-exchange_tcp_xinetd_telenor.se_xinetd_http://demo.riotsecure.io:7888/metrics,-1818.0724103369,14821.993698704195,2203.0,483760678344.5507
demo.riotlocal_iotserver-exchange_tcp_xmms2_telenor.se_xmms2_http://demo.riotsecure.io:7888/metrics,-678.1765787780269,11331.9723859426,607.0,77818641240.09326
demo.riotlocal_iotserver-exchange_tcp_xpilot_telenor.se_xpilot_http://demo.riotsecure.io:7888/metrics,67.27453442803284,6965.589248624063,2325.0,112759163643.13815
demo.riotlocal_iotserver-exchange_tcp_xtell_94.234.170.124_xtell_http://demo.riotsecure.io:7888/metrics,59059.57856687478,79532.2969119623,14.0,131062494764.1588
demo.riotlocal_iotserver-exchange_tcp_xtell_telenor.se_xtell_http://demo.riotsecure.io:7888/metrics,9.656147890111942,1571.8266119740322,3177.0,7846749140.4259615
demo.riotlocal_iotserver-exchange_tcp_zebra_94.234.170.124_zebra_http://demo.riotsecure.io:7888/metrics,34102.22969104184,69621.97402314021,18.0,103336044795.15016
ownit.se_fido_tcp_fido_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,226.55256314847242,6819.694863758795,3813.0,177289403402.03485
ownit.se_tfido_tcp_tfido_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-96664.5179329978,62357.592929726576,18.0,234296502221.7607
telenor.se_amanda_tcp_amanda_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-1909.0300057366806,14526.778522609437,1287.0,271381103230.69977
telenor.se_amandaidx_tcp_amandaidx_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-2716.884052644288,19282.059573058883,648.0,240553201823.348
telenor.se_amqp_tcp_amqp_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,80.539752732078,5709.21700970416,4713.0,153588388568.05106
telenor.se_amqps_tcp_amqps_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,202.51926971508308,5323.923963003309,4714.0,133586056081.48244
telenor.se_asp_tcp_asp_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,71814.61167739419,52179.872195771575,17.0,131238578654.24655
telenor.se_bgpd_tcp_bgpd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,1002.5415349847203,15114.13090660734,606.0,138204358261.11182
telenor.se_bpcd_tcp_bpcd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-21049.465030169486,64347.1758755349,50.0,225041392017.51044
telenor.se_bpdbm_tcp_bpdbm_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-4116.567891578743,29035.92582799575,221.0,185478774190.87827
telenor.se_bprd_tcp_bprd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-4336.052323724681,32252.704701278853,239.0,247576475277.13443
telenor.se_canna_tcp_canna_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,89.16901738910474,5312.008272707404,4710.0,132875886768.45789
telenor.se_cvspserver_tcp_cvspserver_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,173.18014286409627,5635.974425080978,1131.0,35893554750.306114
telenor.se_dcap_tcp_dcap_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-1291.3368969940825,12843.728271768543,3633.0,599139645156.9055
telenor.se_dict_tcp_dict_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,2555.815032538777,20852.470496301146,606.0,263069453887.65366
telenor.se_distcc_tcp_distcc_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-2158.3601911033647,21442.96346471313,470.0,215646529839.63336
telenor.se_eklogin_tcp_eklogin_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,739.9281078414419,11043.463719175428,1462.0,178180771203.8456
telenor.se_freeciv_tcp_freeciv_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-134755.43278944492,66189.8541286959,18.0,401341125415.6976
telenor.se_ggz_tcp_ggz_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,5888.513165106646,55008.13158658251,37.0,110215163193.22246
telenor.se_gnunet_tcp_gnunet_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,315.939651152753,5972.78270955166,2548.0,90862017542.86258
telenor.se_gris_tcp_gris_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,605.6120285779341,8140.659486941062,1455.0,96357070078.97119
telenor.se_gsidcap_tcp_gsidcap_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,201.39850618032486,5628.887762807068,3577.0,113303333759.23375
telenor.se_gsigatekeeper_tcp_gsigatekeeper_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,755.0120327099589,10294.647964386757,1460.0,154624494611.28235
telenor.se_hkp_tcp_hkp_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-36.49657444262412,6541.504052986603,3748.0,160338908456.6802
telenor.se_hostmon_tcp_hostmon_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,4321.77596053995,65804.06193769345,58.0,247903259699.7681
telenor.se_icpv2_tcp_icpv2_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,176.37846363167392,5047.033956714124,5241.0,133476171229.517
telenor.se_iprop_tcp_iprop_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,410.3943566667448,8660.610370129325,1458.0,109283992695.02698
telenor.se_ircd_tcp_ircd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-306.0301865213771,6808.783028562898,5170.0,239632391618.12357
telenor.se_isisd_tcp_isisd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-1525.7598990966758,18848.205402109485,642.0,227718360476.2298
telenor.se_isns_tcp_isns_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,1313.392250552348,13114.666804137722,600.0,103024699619.74628
telenor.se_kamanda_tcp_kamanda_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-3720.456217524181,22169.55672098264,648.0,317993563008.3425
telenor.se_mdns_tcp_mdns_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,21096.3482755072,52708.985122264814,34.0,106813725675.52232
telenor.se_mon_tcp_mon_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,1457.6659575249512,13086.855145012178,606.0,103615798946.1059
telenor.se_munin_tcp_munin_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,8299.588232564925,75592.84071348941,45.0,254527955371.2949
telenor.se_nbd_tcp_nbd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-333.6138849025176,6613.353721757043,5570.0,243568275863.89557
telenor.se_nfs_tcp_nfs_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,266.4947579241833,7352.985660617502,2557.0,138193713635.90482
telenor.se_ninstall_tcp_ninstall_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,844.4155646049747,10920.53065240613,1450.0,172804827610.72568
telenor.se_nut_tcp_nut_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,7117.967172162286,65199.41790529506,58.0,245243549912.3016
