hash_table,avg_diff,std_diff,cnt_diff,ss_diff
telenor.se_ospf6d_tcp_ospf6d_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,1423.7852533228395,14190.843528677407,610.0,122640447716.96233
telenor.se_ospfapi_tcp_ospfapi_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-1841.3133422475426,18157.767321356645,646.0,212659416840.61118
telenor.se_ospfd_tcp_ospfd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,86813.70533219505,74240.76349826991,17.0,216309585806.48505
telenor.se_remctl_tcp_remctl_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,6861.12710232205,56349.733177277674,18.0,54827322467.61253
telenor.se_ripd_tcp_ripd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,1469.5793259136474,15976.25696092996,610.0,155441642507.7646
telenor.se_ripngd_tcp_ripngd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,1038.09291294461,10751.76665958178,610.0,70400697924.5933
telenor.se_sieve_tcp_sieve_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,92019.6500185728,52308.263337035605,2.0,19671386392.417915
telenor.se_sip_tcp_sip_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-158271.2599019872,41718.17326048587,18.0,480483152460.5855
telenor.se_sysrqd_tcp_sysrqd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,1793.1884315904372,23624.638537631017,84.0,46324292600.85538
telenor.se_vboxd_tcp_vboxd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-561.60303229808,13305.363312672855,611.0,107989943174.35428
telenor.se_venus_tcp_venus_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-2792.700031357911,19497.05554926848,650.0,246707740632.95667
telenor.se_vopied_tcp_vopied_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-51200.04204681941,61987.00657206687,63.0,403379108246.0115
telenor.se_x11_tcp_x11_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-69232.12147990079,57369.221974904445,71.0,570695085867.5596
telenor.se_xinetd_tcp_xinetd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-5117.76533006597,24496.289633675817,657.0,393644782881.23846
telenor.se_xmms2_tcp_xmms2_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,47.40956178367244,11218.501833354512,611.0,76771417868.51558
telenor.se_xpilot_tcp_xpilot_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,284.73949438019804,53039.15183833543,38.0,104089691136.03708
telenor.se_xtell_tcp_xtell_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,185.50915803803537,4522.688109829128,294.0,5993229484.518626
94.234.170.103_cfengine_tcp_cfengine_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.0,0.0,2045.0,0.0
94.234.170.103_hostmon_tcp_hostmon_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,1.4676188416358753,64.80829326122563,1950.0,8190224.007094398
94.234.170.103_mdns_tcp_mdns_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.07159569342727856,3.165630930065247,1955.0,19591.48350742912
94.234.170.103_noclog_tcp_noclog_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.03286662091979355,1.4524666767773402,1953.0,4120.164900281232
94.234.170.103_rfe_tcp_rfe_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-2.9153400266605893,135.58682000799243,2163.0,39764128.59861996
94.234.170.103_x11_tcp_x11_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,7.676860475374016,318.56658581510965,1722.0,174756601.04757607
94.234.170.104_knetd_tcp_knetd_demo.riotlocal_iotserver-token_http://demo.riotsecure.io:7888/metrics,-146.7258050112057,3573.006840284315,593.0,7570462083.266075
94.234.170.108_isdnlog_tcp_isdnlog_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-102.45713432321661,2494.9942632437665,593.0,3691422849.5562515
94.234.170.108_vboxd_tcp_vboxd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.01588771676936801,0.3868911858354864,593.0,88.763080278573
94.234.170.115_git_tcp_git_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,157.74307124892132,3841.294805210353,593.0,8750038647.857887
94.234.170.120_smsqp_tcp_smsqp_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,19.478714897922266,901.0879618103415,2140.0,1737593361.927758
94.234.170.123_bpdbm_tcp_bpdbm_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,2.375366934008269,105.77719926879152,1983.0,22187421.900251716
94.234.170.123_bprd_tcp_bprd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.0031337373736406056,0.13954810849719745,1983.0,38.616296702343845
94.234.170.123_vopied_tcp_vopied_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,2.3506407860895417,100.80385291006334,1839.0,18686845.42442363
94.234.170.123_xpilot_tcp_xpilot_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,9.867123193823533,367.078201816688,1384.0,186489026.24857864
94.234.170.127_xpilot_tcp_xpilot_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-241.07449500797972,5870.547581018995,593.0,20436754038.297745
94.234.170.98_amanda_tcp_amanda_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,138.58362485707107,3374.7317966863043,593.0,6753567116.8423815
94.234.170.98_amandaidx_tcp_amandaidx_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.03613948259144569,0.880053910719453,593.0,459.2754672631529
94.234.170.98_kamanda_tcp_kamanda_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.01859107266791152,0.4527222038795256,593.0,121.53973457412235
94.234.170.98_puppet_tcp_puppet_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-11.400708417667305,277.62539218852004,593.0,45705984.02398284
94.234.170.98_smsqp_tcp_smsqp_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,18.84582706245564,458.9258787833993,593.0,124893486.59474938
94.234.170.98_webmin_tcp_webmin_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-8.280496653175677,201.64327045599455,593.0,24111385.052472293
94.234.170.98_xinetd_tcp_xinetd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-4.651822622067611,113.2792834032672,593.0,7609492.256676133
94.234.170.98_xmms2_tcp_xmms2_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,3.7516413056629303,91.35843586888555,593.0,4949393.736014691
94.234.170.98_zope_tcp_zope_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.029608363445854508,0.7210107663991538,593.0,308.27491948125277
demo.riotlocal_iotserver-exchange_tcp_afbackup_telenor.se_afbackup_http://demo.riotsecure.io:7888/metrics,-33.70591654463924,820.7927048882149,593.0,399504493.98784316
demo.riotlocal_iotserver-exchange_tcp_afmbackup_telenor.se_afmbackup_http://demo.riotsecure.io:7888/metrics,0.017851228858729036,0.4347058297948914,593.0,112.05871096539545
demo.riotlocal_iotserver-exchange_tcp_amanda_94.234.170.98_amanda_http://demo.riotsecure.io:7888/metrics,35.37612120618708,861.4648462332855,593.0,440078157.0083735
demo.riotlocal_iotserver-exchange_tcp_amandaidx_94.234.170.98_amandaidx_http://demo.riotsecure.io:7888/metrics,0.03614798243492088,0.8802608954340764,593.0,459.49153171002814
demo.riotlocal_iotserver-exchange_tcp_amidxtape_telenor.se_amidxtape_http://demo.riotsecure.io:7888/metrics,0.0378353121308814,0.9213500586185712,593.0,503.38935679625143
demo.riotlocal_iotserver-exchange_tcp_bpdbm_94.234.170.123_bpdbm_http://demo.riotsecure.io:7888/metrics,57.21689434864277,2547.919122897379,1983.0,12873421552.086224
demo.riotlocal_iotserver-exchange_tcp_bprd_94.234.170.123_bprd_http://demo.riotsecure.io:7888/metrics,-0.003133678941250569,0.13954550645097213,1983.0,38.614856619015484
demo.riotlocal_iotserver-exchange_tcp_cfengine_94.234.170.103_cfengine_http://demo.riotsecure.io:7888/metrics,-3.7445453381480096,169.3346168667736,2045.0,58638764.49995788
demo.riotlocal_iotserver-exchange_tcp_codasrv_telenor.se_codasrv_http://demo.riotsecure.io:7888/metrics,-108.21203110390931,2635.135157757687,593.0,4117754818.6928225
demo.riotlocal_iotserver-exchange_tcp_daap_telenor.se_daap_http://demo.riotsecure.io:7888/metrics,55.421712048351765,2126.345549739569,1472.0,6655420424.232762
demo.riotlocal_iotserver-exchange_tcp_dircproxy_ownit.se_dircproxy_http://demo.riotsecure.io:7888/metrics,-134.8148854759853,3282.9569954722992,593.0,6391239334.033457
demo.riotlocal_iotserver-exchange_tcp_dircproxy_telenor.se_dircproxy_http://demo.riotsecure.io:7888/metrics,943.2161924630693,13537.69913461122,206.0,37753475359.00614
demo.riotlocal_iotserver-exchange_tcp_distmp3_telenor.se_distmp3_http://demo.riotsecure.io:7888/metrics,9.608376015215866,434.9316071434565,2049.0,387600115.4265071
demo.riotlocal_iotserver-exchange_tcp_git_94.234.170.115_git_http://demo.riotsecure.io:7888/metrics,-163.11607416846095,3972.135976488421,593.0,9356273479.918165
demo.riotlocal_iotserver-exchange_tcp_git_telenor.se_git_http://demo.riotsecure.io:7888/metrics,-110.590547894547,2693.055826600025,593.0,4300761963.314316
demo.riotlocal_iotserver-exchange_tcp_gpsd_telenor.se_gpsd_http://demo.riotsecure.io:7888/metrics,19.918854133274664,485.0557954913276,593.0,139520520.97065702
demo.riotlocal_iotserver-exchange_tcp_gsiftp_telenor.se_gsiftp_http://demo.riotsecure.io:7888/metrics,-175.7500758593239,4279.794022448157,593.0,10861765666.627697
demo.riotlocal_iotserver-exchange_tcp_hostmon_94.234.170.103_hostmon_http://demo.riotsecure.io:7888/metrics,-26.484130640763503,1169.5075428590485,1950.0,2667108390.9681997
demo.riotlocal_iotserver-exchange_tcp_hylafax_telenor.se_hylafax_http://demo.riotsecure.io:7888/metrics,-433.8784887504578,2169.3924437522887,25.0,117656589.3752382
demo.riotlocal_iotserver-exchange_tcp_iax_telenor.se_iax_http://demo.riotsecure.io:7888/metrics,3.305115287954157,15.502364834653532,22.0,5287.112940267452
demo.riotlocal_iotserver-exchange_tcp_isdnlog_94.234.170.108_isdnlog_http://demo.riotsecure.io:7888/metrics,-251.28481337272297,6119.18508112283,593.0,22204544651.822453
demo.riotlocal_iotserver-exchange_tcp_isdnlog_telenor.se_isdnlog_http://demo.riotsecure.io:7888/metrics,18.588755019800658,452.6657654598976,593.0,121509433.06510146
demo.riotlocal_iotserver-exchange_tcp_kamanda_94.234.170.98_kamanda_http://demo.riotsecure.io:7888/metrics,16.654997304157302,405.57568784936046,593.0,97543541.6746677
demo.riotlocal_iotserver-exchange_tcp_kx_telenor.se_kx_http://demo.riotsecure.io:7888/metrics,9.115418538275296,221.9749469892138,593.0,29218816.114882488
demo.riotlocal_iotserver-exchange_tcp_mdns_94.234.170.103_mdns_http://demo.riotsecure.io:7888/metrics,38.5092063675756,1702.6992677050516,1955.0,5667906276.6557045
demo.riotlocal_iotserver-exchange_tcp_mmcc_telenor.se_mmcc_http://demo.riotsecure.io:7888/metrics,1.0733394703665422,46.62545148721215,1887.0,4102211.0546910954
demo.riotlocal_iotserver-exchange_tcp_mrtd_telenor.se_mrtd_http://demo.riotsecure.io:7888/metrics,37.40315236303305,1583.7927520351996,1793.0,4497560270.148821
demo.riotlocal_iotserver-exchange_tcp_noclog_94.234.170.103_noclog_http://demo.riotsecure.io:7888/metrics,63.43632465719993,2803.4262447199712,1953.0,15349015079.818924
demo.riotlocal_iotserver-exchange_tcp_pcrd_telenor.se_pcrd_http://demo.riotsecure.io:7888/metrics,62.85684353951865,2712.3292454820685,1862.0,13698231140.640854
demo.riotlocal_iotserver-exchange_tcp_puppet_94.234.170.98_puppet_http://demo.riotsecure.io:7888/metrics,-89.69516446337128,2184.2199887305223,593.0,2829094456.7877836
demo.riotlocal_iotserver-exchange_tcp_puppet_telenor.se_puppet_http://demo.riotsecure.io:7888/metrics,114.80455514665935,3150.3340568047774,753.0,7473227316.106414
demo.riotlocal_iotserver-exchange_tcp_rfe_94.234.170.103_rfe_http://demo.riotsecure.io:7888/metrics,-19.55301601446948,909.372916614477,2163.0,1788712536.4837677
demo.riotlocal_iotserver-exchange_tcp_smsqp_94.234.170.120_smsqp_http://demo.riotsecure.io:7888/metrics,26.39998337698874,1221.2667692741431,2140.0,3191793996.5092688
demo.riotlocal_iotserver-exchange_tcp_smsqp_94.234.170.98_smsqp_http://demo.riotsecure.io:7888/metrics,-56.7768370526235,1382.6063325618736,593.0,1133578960.6082358
demo.riotlocal_iotserver-exchange_tcp_smsqp_telenor.se_smsqp_http://demo.riotsecure.io:7888/metrics,-148.72766538936816,3621.755326100578,593.0,7778447203.787781
demo.riotlocal_iotserver-exchange_tcp_suucp_telenor.se_suucp_http://demo.riotsecure.io:7888/metrics,164.793135596367,4012.9750910056455,593.0,9549653665.051847
demo.riotlocal_iotserver-exchange_tcp_tfido_telenor.se_tfido_http://demo.riotsecure.io:7888/metrics,-179.82587883564915,4379.0463108438435,593.0,11371395629.361423
demo.riotlocal_iotserver-exchange_tcp_vboxd_94.234.170.108_vboxd_http://demo.riotsecure.io:7888/metrics,-36.64329165391134,892.3224631138282,593.0,472169951.2592752
demo.riotlocal_iotserver-exchange_tcp_vopied_94.234.170.123_vopied_http://demo.riotsecure.io:7888/metrics,38.26937773786465,1641.1272820909883,1839.0,4952976412.326956
demo.riotlocal_iotserver-exchange_tcp_webmin_94.234.170.98_webmin_http://demo.riotsecure.io:7888/metrics,-80.2798658651606,1954.9424850756122,593.0,2266327471.1324906
demo.riotlocal_iotserver-exchange_tcp_webmin_telenor.se_webmin_http://demo.riotsecure.io:7888/metrics,-62.73632010279779,1527.7292283006632,593.0,1384036260.8374557
demo.riotlocal_iotserver-exchange_tcp_wnn6_telenor.se_wnn6_http://demo.riotsecure.io:7888/metrics,-91.16734024404876,2220.0698116983326,593.0,2922725011.5068636
demo.riotlocal_iotserver-exchange_tcp_x11_94.234.170.103_x11_http://demo.riotsecure.io:7888/metrics,82.67934652446455,3430.9438375509576,1722.0,20270308811.49057
demo.riotlocal_iotserver-exchange_tcp_xinetd_94.234.170.98_xinetd_http://demo.riotsecure.io:7888/metrics,-90.83894596051607,2212.072888312683,593.0,2901707012.682351
demo.riotlocal_iotserver-exchange_tcp_xmms2_94.234.170.98_xmms2_http://demo.riotsecure.io:7888/metrics,71.06867578097982,1730.6353485400616,593.0,1776093534.8025148
demo.riotlocal_iotserver-exchange_tcp_xpilot_94.234.170.123_xpilot_http://demo.riotsecure.io:7888/metrics,71.62518442934648,2664.61088897431,1384.0,9826609246.462383
demo.riotlocal_iotserver-exchange_tcp_xpilot_94.234.170.127_xpilot_http://demo.riotsecure.io:7888/metrics,-241.07449478443718,5870.547575575375,593.0,20436754000.39673
demo.riotlocal_iotserver-exchange_tcp_zebra_telenor.se_zebra_http://demo.riotsecure.io:7888/metrics,-188.71143116195125,4595.423649779943,593.0,12522925682.927368
demo.riotlocal_iotserver-exchange_tcp_zebrasrv_telenor.se_zebrasrv_http://demo.riotsecure.io:7888/metrics,-0.015763045161409684,0.3838552337888076,593.0,87.37549042068673
demo.riotlocal_iotserver-exchange_tcp_zope_94.234.170.98_zope_http://demo.riotsecure.io:7888/metrics,29.38379503381996,715.5421682050601,593.0,303616352.52640206
demo.riotlocal_iotserver-exchange_tcp_zope_telenor.se_zope_http://demo.riotsecure.io:7888/metrics,-62.92553713832296,1532.3369642212679,593.0,1392397547.1478791
demo.riotlocal_iotserver-token_tcp_knetd_94.234.170.104_knetd_http://demo.riotsecure.io:7888/metrics,3.2572709508931257,79.3197310269431,593.0,3730930.500000653
demo.riotlocal_iotserver-token_tcp_knetd_telenor.se_knetd_http://demo.riotsecure.io:7888/metrics,-90.05048181958384,2192.872531779252,593.0,2851553134.7947435
ownit.se_dircproxy_tcp_dircproxy_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-14.199424337576854,345.7785785014912,593.0,70900755.4328536
telenor.se_afbackup_tcp_afbackup_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-192.4553128040661,4686.593125493293,593.0,13024743988.485144
telenor.se_afmbackup_tcp_afmbackup_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.01778648595182731,0.43312923698490785,593.0,111.24735500715906
telenor.se_amidxtape_tcp_amidxtape_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,0.037834193211984876,0.9213228111628784,593.0,503.3595833648578
telenor.se_codasrv_tcp_codasrv_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-121.12521732195232,2949.5917912272307,593.0,5159154398.78092
telenor.se_daap_tcp_daap_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,55.42171194614924,2126.345545818396,1472.0,6655420399.686397
telenor.se_dircproxy_tcp_dircproxy_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,555.1325923493765,7967.651610621476,206.0,13077595270.777243
telenor.se_distmp3_tcp_distmp3_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,9.608376100157574,434.93161098841773,2049.0,387600122.2795729
telenor.se_git_tcp_git_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,21.679411520644344,527.9281694906023,593.0,165273934.22002685
telenor.se_gpsd_tcp_gpsd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,19.919535712890237,485.0723930395818,593.0,139530069.3080636
telenor.se_gsiftp_tcp_gsiftp_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-175.7500761262884,4279.794028949171,593.0,10861765699.625753
telenor.se_hylafax_tcp_hylafax_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-2499.640679998398,12498.20339999199,25.0,3905127205.689283
telenor.se_iax_tcp_iax_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,3.305352969603105,15.503479660405574,22.0,5287.873394773407
telenor.se_isdnlog_tcp_isdnlog_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-232.6960373652524,5666.51880457977,593.0,19040895170.055084
telenor.se_knetd_tcp_knetd_demo.riotlocal_iotserver-token_http://demo.riotsecure.io:7888/metrics,-88.93573291748008,2165.7266220865977,593.0,2781390478.3574724
telenor.se_kx_tcp_kx_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,98.05239656200699,2387.7318893944057,593.0,3380849300.349169
telenor.se_mmcc_tcp_mmcc_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,40.970265027133635,1779.7324678542718,1887.0,5976973729.013114
telenor.se_mrtd_tcp_mrtd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,37.42404501126813,1584.2354584624466,1792.0,4497565162.226695
telenor.se_pcrd_tcp_pcrd_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,62.85684349918468,2712.329243741622,1862.0,13698231123.061096
telenor.se_puppet_tcp_puppet_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,44.16813095030715,1212.0108560188478,753.0,1106134647.275978
telenor.se_smsqp_tcp_smsqp_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-110.23306175910602,2684.350470325852,593.0,4273002306.3904023
telenor.se_suucp_tcp_suucp_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,164.79351174811288,4012.9842508992365,593.0,9549697260.593435
telenor.se_tfido_tcp_tfido_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-179.8258956837614,4379.04672112218,593.0,11371397760.162174
telenor.se_webmin_tcp_webmin_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-24.335931660152003,592.6186622712622,593.0,208259749.1712028
telenor.se_wnn6_tcp_wnn6_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-91.16734887576627,2220.0700218943884,593.0,2922725564.953696
telenor.se_zebra_tcp_zebra_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-188.71142283981607,4595.423447122703,593.0,12522924578.410513
telenor.se_zebrasrv_tcp_zebrasrv_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-0.015771406295930757,0.38405884071966817,593.0,87.46820752901664
telenor.se_zope_tcp_zope_demo.riotlocal_iotserver-exchange_http://demo.riotsecure.io:7888/metrics,-33.54174218933659,816.794798082041,593.0,395622169.10911185
